"","NR_Name","NR_ID","sex","generation","father","mother","foster","gestational_diet","nursing_diet","weanling_diet","majority_diet","overall_diet","birth_date","death_date","litter_size","litter_order","notes","rbg100","rbg120","rbg140","rbg200","rbg300"
"689","T1579M",1566,"M",12,"T1238M","T1218F",NA,"Rab","","",NA,NA,2021-10-01,2021-11-01,4,1,"No data",NA,NA,NA,NA,NA
"690","T157F",319,"F",2,"T45M","T9F",NA,"Rab","Rab","Rab","Rab","Rab",2015-09-09,2017-03-14,1,1,NA,NA,NA,NA,NA,NA
"691","T1580M",1567,"M",12,"T1238M","T1218F",NA,"Rab","","",NA,NA,2021-10-01,2021-11-01,4,1,"No data",NA,NA,NA,NA,NA
"692","T1581F",1568,"F",12,"T1238M","T1218F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-01,2022-03-25,4,1,"daughter of T1218F",16,NA,NA,NA,NA
"693","T1582F",1569,"F",12,"T1238M","T1218F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-01,2022-03-25,4,1,"daughter of T1218F",NA,NA,NA,NA,NA
"694","T1583M",1785,"M",13,"T1142M","T1193F",NA,"Rab","","",NA,NA,2021-10-01,2021-11-01,5,2,"No data",NA,NA,NA,NA,NA
"695","T1584M",1786,"M",13,"T1142M","T1193F",NA,"Rab","","",NA,NA,2021-10-01,2021-11-01,5,2,"No data",NA,NA,NA,NA,NA
"696","T1585F",1787,"F",13,"T1142M","T1193F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-01,2022-06-05,5,2,"daughter of T1193F; Priority breeder; uncle has early onset diabetes",16,NA,NA,NA,NA
"697","T1586F",1788,"F",13,"T1142M","T1193F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-01,2022-06-06,5,2,"daughter of T1193F; Priority breeder; uncle has early onset diabetes",NA,NA,NA,NA,NA
"698","T1587F",1789,"F",13,"T1142M","T1193F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-01,2022-03-25,5,2,"daughter of T1193F; Priority breeder; uncle has early onset diabetes",NA,NA,NA,NA,NA
"699","T1588M",1570,"M",12,"T1144M","T1129F",NA,"Rab","","",NA,NA,2021-10-03,2021-11-01,5,3,"No data",NA,NA,NA,NA,NA
"700","T1589M",1571,"M",12,"T1144M","T1129F",NA,"Rab","","",NA,NA,2021-10-03,2021-11-01,5,3,"No data",NA,NA,NA,NA,NA
"701","T158M",320,"M",2,"T29M","T38F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2016-10-25,5,1,"onset at 24wks",20,20,20,24,24
"702","T1591F",1572,"F",12,"T1144M","T1129F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-03,2021-12-25,5,3,"Daughter of T1129F",NA,NA,NA,NA,NA
"703","T1592F",1573,"F",12,"T1144M","T1129F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-03,2022-03-04,5,3,"Daughter of T1129F",8,NA,NA,NA,NA
"704","T1593F",1574,"F",12,"T1144M","T1129F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-03,2021-12-25,5,3,"Daughter of T1129F",NA,NA,NA,NA,NA
"705","T1596M",1576,"M",12,"T1214M","T1163F",NA,"Rod","","",NA,NA,2021-10-10,2021-11-09,4,3,"No data",NA,NA,NA,NA,NA
"706","T1597F",1577,"F",12,"T1214M","T1163F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-10,2022-03-04,4,3,"daughter of T1163F",8,NA,NA,NA,NA
"707","T1598F",1578,"F",12,"T1214M","T1163F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-10,2022-01-05,4,3,"daughter of T1163F",8,8,8,8,8
"708","T1599F",1579,"F",12,"T1214M","T1163F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-10,2022-01-05,4,3,"daughter of T1163F",8,8,8,8,12
"709","T159M",321,"M",2,"T29M","T38F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2016-11-18,5,1,"onset at 28wks",24,24,24,28,28
"710","T15F",173,"F",1,"5346M","1910F",NA,"Rod","Rod","Rod","Rod","Rod",2015-04-19,2015-09-06,5,1,"onset >12wks",NA,NA,NA,NA,NA
"711","T1600F",1790,"F",12,"T1160M","T1257F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-11,2022-05-23,3,1,"housed with 1612",20,20,20,20,24
"712","T1601F",1791,"F",12,"T1160M","T1257F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-11,2022-07-07,3,1,NA,12,12,20,24,24
"713","T1602F",1792,"F",12,"T1160M","T1257F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-11,2022-05-23,3,1,NA,16,16,24,24,32
"714","T1603M",1793,"M",12,"T1161M","T1258F",NA,"Rod","","",NA,NA,2021-10-10,2021-11-09,5,1,"No data",NA,NA,NA,NA,NA
"715","T1604F",1794,"F",12,"T1161M","T1258F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-10,2022-06-19,5,1,NA,24,24,24,28,36
"716","T1605F",1795,"F",12,"T1161M","T1258F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-10,2022-07-07,5,1,NA,32,NA,NA,NA,NA
"717","T1606F",1796,"F",12,"T1161M","T1258F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-10,2022-07-07,5,1,NA,16,16,36,36,NA
"718","T1607F",1797,"F",12,"T1161M","T1258F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-10,2022-07-07,5,1,NA,24,32,32,NA,NA
"719","T1608M",1798,"M",12,"T1199M","T1260F",NA,"Rod","","",NA,NA,2021-10-11,2021-11-09,5,1,"No data",NA,NA,NA,NA,NA
"720","T1609M",1799,"M",12,"T1199M","T1260F",NA,"Rod","","",NA,NA,2021-10-11,2021-11-09,5,1,"No data",NA,NA,NA,NA,NA
"721","T160F",322,"F",2,"T29M","T38F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2017-03-14,5,1,"onset at 32wks",16,20,20,24,24
"722","T1610M",1800,"M",12,"T1199M","T1260F",NA,"Rod","","",NA,NA,2021-10-11,2021-11-09,5,1,"No data",NA,NA,NA,NA,NA
"723","T1611M",1801,"M",12,"T1199M","T1260F",NA,"Rod","","",NA,NA,2021-10-11,2021-11-09,5,1,"No data",NA,NA,NA,NA,NA
"724","T1612F",1802,"F",12,"T1199M","T1260F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-11,2022-07-07,5,1,"housed with 1600, 1601 and 1602",20,24,24,NA,NA
"725","T1613M",1580,"M",12,"T1323M","T1206F",NA,"Rab","","",NA,NA,2021-10-12,2021-11-10,4,1,"No data",NA,NA,NA,NA,NA
"726","T1614M",1581,"M",12,"T1323M","T1206F",NA,"Rab","","",NA,NA,2021-10-12,2021-11-10,4,1,"No data",NA,NA,NA,NA,NA
"727","T1615F",1582,"F",12,"T1323M","T1206F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-12,2022-04-22,4,1,"daughter of T1206F; Housed with 1618F",24,NA,NA,NA,NA
"728","T1616F",1583,"F",12,"T1323M","T1206F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-12,2022-04-22,4,1,"daughter of T1206F; Housed with 1618F",NA,NA,NA,NA,NA
"729","T1617M",1584,"M",12,"T1304M","T1205F",NA,"Rab","","",NA,NA,2021-10-12,2021-11-10,2,1,"No data",NA,NA,NA,NA,NA
"730","T1618F",1585,"F",12,"T1304M","T1205F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-12,2022-04-21,2,1,"daughter of T1205F; Housed with 1615F and 1616F",NA,NA,NA,NA,NA
"731","T1619F",1586,"F",12,"T1156M","T1427F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-21,2022-07-14,6,1,NA,16,20,20,NA,NA
"732","T161F",323,"F",2,"T29M","T38F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2016-08-09,5,1,"onset at 40wks",12,24,24,28,40
"733","T1620F",1587,"F",12,"T1156M","T1427F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-21,2022-06-02,6,1,"short tail",16,16,16,16,28
"734","T1621F",1588,"F",12,"T1156M","T1427F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-21,2022-07-14,6,1,NA,32,32,NA,NA,NA
"735","T1622F",1803,"F",13,"T1161M","T1211F",NA,"Rod","Rod","Rod","Rod","Rod",2021-10-21,2022-03-11,2,1,NA,8,NA,NA,NA,NA
"736","T1623F",1804,"F",13,"T1391M","T1107F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-21,2022-05-06,4,3,NA,NA,NA,NA,NA,NA
"737","T1624F",1805,"F",13,"T1391M","T1107F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-21,2022-04-28,4,3,NA,NA,NA,NA,NA,NA
"738","T1625F",1589,"F",12,"T1236M","T1086F",NA,"Rab","Rab","Rab","Rab","Rab",2021-10-21,2022-07-01,2,2,NA,NA,NA,NA,NA,NA
"739","T1626F",1590,"F",12,"T1236M","T1086F",NA,"Rab","Rab","Rab","Rab","Rab",2021-10-21,2022-07-01,2,2,NA,NA,NA,NA,NA,NA
"740","T1627F",1591,"F",12,"T1239M","T1147F",NA,"Rab","Rab","Rab","Rab","Rab",2021-10-21,2022-09-21,5,2,"Female descendent of T1147F",NA,NA,NA,NA,NA
"741","T1628F",1592,"F",12,"T1239M","T1147F",NA,"Rab","Rab","Rab","Rab","Rab",2021-10-21,2022-11-28,5,2,"Female descendent of T1147F",NA,NA,NA,NA,NA
"742","T1629F",1593,"F",12,"T1239M","T1147F",NA,"Rab","Rab","Rab","Rab","Rab",2021-10-21,2022-09-21,5,2,"Female descendent of T1147F",NA,NA,NA,NA,NA
"743","T162F",324,"F",2,"T29M","T38F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2016-04-22,5,1,"onset >28wks",NA,NA,NA,NA,NA
"744","T1630F",1594,"F",12,"T1239M","T1147F",NA,"Rab","Rab","Rab","Rab","Rab",2021-10-21,2022-09-21,5,2,"Female descendent of T1147F",NA,NA,NA,NA,NA
"745","T1631M",1981,"M",14,"T1463M","T1479F",NA,"Rod","Rod","Rab","Rab","Rab",2021-10-28,2022-08-04,3,1,NA,NA,NA,NA,NA,NA
"746","T1632M",1982,"M",14,"T1463M","T1479F",NA,"Rod","Rod","Rab","Rab","Rab",2021-10-28,2022-09-07,3,1,NA,NA,NA,NA,NA,NA
"747","T1633M",1983,"M",14,"T1463M","T1479F",NA,"Rod","Rod","Rab","Rab","Rab",2021-10-28,2022-09-07,3,1,NA,NA,NA,NA,NA,NA
"748","T1634M",1595,"M",12,"T1213M","T1339F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-01,2022-01-28,4,1,NA,NA,NA,NA,NA,NA
"749","T1635M",1596,"M",12,"T1213M","T1339F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-01,2022-01-28,4,1,NA,NA,NA,NA,NA,NA
"750","T1636M",1597,"M",12,"T1213M","T1339F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-01,2022-01-28,4,1,NA,NA,NA,NA,NA,NA
"751","T1637F",1598,"F",12,"T1213M","T1339F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-01,2022-04-29,4,1,NA,NA,NA,NA,NA,NA
"752","T1638M",1599,"M",12,"T1166M","T1143F",NA,"Rab","Rab","Rod","Rod","Rod",2021-10-29,2022-04-28,5,3,NA,16,NA,NA,NA,NA
"753","T1639M",1806,"M",13,"T1085M","T1191F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-02,2022-08-02,5,3,"son of T1085M (LN2)",NA,NA,NA,NA,NA
"754","T163M",325,"M",2,"T1M","T42F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2016-02-22,6,1,"onset >20wks",NA,NA,NA,NA,NA
"755","T1640F",1807,"F",13,"T1085M","T1191F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-02,2022-05-17,5,3,"daughter of T1191F",24,24,24,24,28
"756","T1641F",1808,"F",13,"T1085M","T1191F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-02,2022-07-16,5,3,"daughter of T1191F",NA,NA,NA,NA,NA
"757","T1642F",1809,"F",13,"T1085M","T1191F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-02,2022-07-16,5,3,"daughter of T1191F",28,NA,NA,NA,NA
"758","T1643F",1810,"F",13,"T1085M","T1191F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-02,2022-05-11,5,3,"daughter of T1191F; had scaly skin and euthanized",NA,NA,NA,NA,NA
"759","T1644M",1811,"M",13,"T1237M","T1192F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-05,2022-04-22,3,2,"son of T1237M",24,24,24,24,24
"760","T1645F",1812,"F",13,"T1237M","T1192F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-05,2022-02-17,3,2,NA,NA,NA,NA,NA,NA
"761","T1646F",1813,"F",13,"T1237M","T1192F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-05,2022-04-29,3,2,NA,8,NA,NA,NA,NA
"762","T1647M",1984,"M",14,"T1185M","T1344F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-05,2022-01-27,5,3,"5 brothers",12,12,12,12,12
"763","T1648M",1985,"M",14,"T1185M","T1344F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-05,2022-01-27,5,3,"5 brothers",12,12,12,12,12
"764","T1649M",1986,"M",14,"T1185M","T1344F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-05,2022-01-27,5,3,"5 brothers",12,12,12,12,12
"765","T164M",326,"M",2,"T1M","T42F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2016-02-22,6,1,"onset >20wks",NA,NA,NA,NA,NA
"766","T1650M",1987,"M",14,"T1185M","T1344F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-05,2022-06-21,5,3,"5 brothers",12,12,12,12,32
"767","T1651M",1988,"M",14,"T1185M","T1344F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-05,2022-02-25,5,3,"5 brothers",8,8,8,8,16
"768","T1652M",1600,"M",12,"T1199M","T1162F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-13,2022-09-21,4,4,NA,NA,NA,NA,NA,NA
"769","T1653M",1601,"M",12,"T1199M","T1162F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-13,2022-10-28,4,4,NA,NA,NA,NA,NA,NA
"770","T1654F",1602,"F",12,"T1199M","T1162F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-13,2022-09-21,4,4,"daughter of T1162F",NA,NA,NA,NA,NA
"771","T1655F",1603,"F",12,"T1199M","T1162F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-13,2022-11-28,4,4,"daughter of T1162F",NA,NA,NA,NA,NA
"772","T1656M",1604,"M",12,"T1159M","T1353F",NA,"Rod","","",NA,NA,2021-11-14,2021-12-13,6,2,"a 4wk weight",NA,NA,NA,NA,NA
"773","T1657M",1605,"M",12,"T1159M","T1353F",NA,"Rod","","",NA,NA,2021-11-14,2021-12-13,6,2,"a 4wk weight",NA,NA,NA,NA,NA
"774","T1658M",1606,"M",12,"T1159M","T1353F",NA,"Rod","","",NA,NA,2021-11-14,2021-12-13,6,2,"a 4wk weight",NA,NA,NA,NA,NA
"775","T1659M",1607,"M",12,"T1159M","T1353F",NA,"Rod","","",NA,NA,2021-11-14,2021-12-13,6,2,"a 4wk weight",NA,NA,NA,NA,NA
"776","T165F",327,"F",2,"T1M","T42F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2016-02-23,6,1,"onset >20wks",NA,NA,NA,NA,NA
"777","T1660M",1608,"M",12,"T1159M","T1353F",NA,"Rod","","",NA,NA,2021-11-14,2021-12-13,6,2,"a 4wk weight",NA,NA,NA,NA,NA
"778","T1661F",1609,"F",12,"T1159M","T1353F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-14,2022-04-22,6,2,"daughter of T1353F",NA,NA,NA,NA,NA
"779","T1662F",1610,"F",12,"T1154M","T1298F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-12,2022-08-19,6,2,"daughter of T1298F; First wk weight",8,16,28,32,NA
"780","T1663F",1611,"F",12,"T1154M","T1298F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-12,2022-08-19,6,2,"daughter of T1298F; First wk weight",12,12,NA,NA,NA
"781","T1664F",1612,"F",12,"T1154M","T1298F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-12,2022-08-19,6,2,"daughter of T1298F; First wk weight",16,28,32,NA,NA
"782","T1665F",1613,"F",12,"T1154M","T1298F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-12,2022-09-07,6,2,"daughter of T1298F; First wk weight",16,16,36,NA,NA
"783","T1666M",1614,"M",12,"T1154M","T1298F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-12,2022-09-07,6,2,"son of T1154M; First wk weight",16,28,28,32,NA
"784","T1667F",1615,"F",12,"T1154M","T1298F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-12,2022-09-07,6,2,"daughter of T1298F; First wk weight",36,NA,NA,NA,NA
"785","T1668M",1814,"M",13,"T1142M","T1193F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-15,2022-06-28,4,3,"son of T1142M; First wk weight",24,24,24,24,32
"786","T1669F",1815,"F",13,"T1142M","T1193F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-15,2022-09-07,4,3,"daughter of T1193F; First wk weight",20,20,20,NA,NA
"787","T166F",328,"F",2,"T1M","T42F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2016-02-23,6,1,"onset >20wks",NA,NA,NA,NA,NA
"788","T1670F",1816,"F",13,"T1142M","T1193F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-15,2022-09-07,4,3,"daughter of T1193F; First wk weight",16,36,36,NA,NA
"789","T1671F",1817,"F",13,"T1142M","T1193F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-15,2022-08-11,4,3,"daughter of T1193F; First wk weight",16,36,36,36,NA
"790","T1672M",1616,"M",12,"T1214M","T1163F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-17,2022-01-13,6,4,"First wk weight; Was on rabbit from 12/17 to 12/18",8,8,8,8,8
"791","T1673M",1617,"M",12,"T1214M","T1163F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-17,2022-08-13,6,4,"First wk weight; Was on rabbit from 12/17 to 12/18",8,8,24,24,NA
"792","T1674M",1618,"M",12,"T1214M","T1163F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-17,2022-01-13,6,4,"First wk weight; Was on rabbit from 12/17 to 12/18",8,8,8,8,8
"793","T1675M",1619,"M",12,"T1214M","T1163F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-17,2022-03-09,6,4,"First wk weight; Was on rabbit from 12/17 to 12/18",8,8,8,8,16
"794","T1676M",1620,"M",12,"T1214M","T1163F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-17,2022-04-05,6,4,"First wk weight; Was on rabbit from 12/17 to 12/18",8,8,8,8,20
"795","T1677F",1621,"F",12,"T1214M","T1163F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-17,2022-08-13,6,4,"daughter of T1163F",NA,NA,NA,NA,NA
"796","T1678M",1622,"M",12,"T1156M","T1427F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-18,2022-09-21,2,2,"son of T1156M",NA,NA,NA,NA,NA
"797","T1679M",1623,"M",12,"T1156M","T1427F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-18,2022-09-21,2,2,"son of T1156M",NA,NA,NA,NA,NA
"798","T167F",329,"F",2,"T1M","T42F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2016-02-23,6,1,"onset >20wks",NA,NA,NA,NA,NA
"799","T1680M",1624,"M",12,"T1238M","T1218F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-17,2022-09-07,5,2,"son of T1238M; First wk weight",8,36,36,36,NA
"800","T1681M",1625,"M",12,"T1238M","T1218F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-17,2022-09-07,5,2,"son of T1238M; First wk weight",NA,NA,NA,NA,NA
"801","T1682F",1626,"F",12,"T1238M","T1218F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-17,2022-09-21,5,2,"son of T1238M (actually a female); First wk weight",NA,NA,NA,NA,NA
"802","T1683F",1627,"F",12,"T1238M","T1218F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-17,2022-05-06,5,2,"daughter of T1218F; First wk weight",NA,NA,NA,NA,NA
"803","T1684F",1628,"F",12,"T1238M","T1218F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-17,2022-09-07,5,2,"daughter of T1218F; First wk weight",NA,NA,NA,NA,NA
"804","T1684M",1629,"M",12,"T1388M","T1207F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-18,2022-08-24,5,1,NA,NA,NA,NA,NA,NA
"805","T1685M",1630,"M",12,"T1388M","T1207F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-18,2022-09-07,5,1,NA,NA,NA,NA,NA,NA
"806","T1686F",1631,"F",12,"T1388M","T1207F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-18,2022-05-06,5,1,"daughter of T1207F",12,NA,NA,NA,NA
"807","T1687F",1632,"F",12,"T1388M","T1207F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-18,2022-09-21,5,1,"daughter of T1207F",NA,NA,NA,NA,NA
"808","T1688F",1633,"F",12,"T1388M","T1207F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-18,2022-09-21,5,1,"daughter of T1207F",40,NA,NA,NA,NA
"809","T1689F",1634,"F",12,"T1144M","T1129F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-19,2022-01-24,2,4,NA,NA,NA,NA,NA,NA
"810","T168F",330,"F",2,"T1M","T42F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2016-02-23,6,1,"onset >20wks",NA,NA,NA,NA,NA
"811","T1690F",1635,"F",12,"T1144M","T1129F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-19,2022-05-16,2,4,"daughter of T1129F",16,24,24,24,28
"812","T1691M",1818,"M",13,"T1350M","T1210F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-18,2022-02-14,6,2,"Diabetic father; was on rabbit 12/17 to 12/18",8,8,8,8,12
"813","T1692M",1819,"M",13,"T1350M","T1210F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-18,2022-01-13,6,2,"Diabetic father; was on rabbit 12/17 to 12/18",8,8,8,8,8
"814","T1693M",1820,"M",13,"T1350M","T1210F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-18,2022-01-13,6,2,"Diabetic father; was on rabbit 12/17 to 12/18",8,8,8,8,8
"815","T1694M",1821,"M",13,"T1350M","T1210F",NA,"Rod","Rod","Rod","Rod","Rod",2021-11-18,2022-02-14,6,2,"Diabetic father; was on rabbit 12/17 to 12/18",12,12,12,12,12
"816","T1695F",1822,"F",13,"T1350M","T1210F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-18,2022-09-07,6,2,"Daughter of T1210F; Diabetic father; was on rabbit 12/17 to 12/18",NA,NA,NA,NA,NA
"817","T1696F",1823,"F",13,"T1350M","T1210F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-18,2022-09-07,6,2,"Daughter of T1210F; Diabetic father; was on rabbit 12/17 to 12/18",NA,NA,NA,NA,NA
"818","T1697F",1636,"F",12,"T1324M","T1208F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-18,2022-09-21,5,2,"daughter of T1208F",12,NA,NA,NA,NA
"819","T1698M",1637,"M",12,"T1324M","T1208F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-18,2022-04-07,5,2,NA,16,16,16,16,20
"820","T1699M",1638,"M",12,"T1324M","T1208F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-18,2022-06-30,5,2,NA,16,16,16,16,32
"821","T169F",331,"F",2,"T25M","T5F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2017-03-14,4,2,"onset at 24wks, RBG dropped afte onset but survived long as severe diabetic rat",12,12,12,20,24
"822","T16F",174,"F",1,"5346M","1910F",NA,"Rod","Rod","Rod","Rod","Rod",2015-04-19,2016-08-16,5,1,"onset at 60wks but RBG went down after",60,60,60,60,60
"823","T1700M",1639,"M",12,"T1324M","T1208F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-18,2022-04-07,5,2,NA,12,16,16,20,20
"824","T1701M",1640,"M",12,"T1324M","T1208F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-18,2022-07-28,5,2,NA,16,20,20,24,36
"825","T1702M",1989,"M",14,"T1463M","T1479F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-23,2022-01-21,3,2,NA,NA,NA,NA,NA,NA
"826","T1703F",1990,"F",14,"T1463M","T1479F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-23,2022-09-07,3,2,NA,NA,NA,NA,NA,NA
"827","T1704F",1991,"F",14,"T1463M","T1479F",NA,"Rod","Rod","Rab","Rab","Rab",2021-11-23,2022-09-07,3,2,NA,NA,NA,NA,NA,NA
"828","T1705M",1824,"M",13,"T1204M","T1326F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-23,2022-09-07,6,2,NA,40,40,40,NA,NA
"829","T1706M",1825,"M",13,"T1204M","T1326F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-23,2022-09-07,6,2,NA,NA,NA,NA,NA,NA
"830","T1707F",1826,"F",13,"T1204M","T1326F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-23,2022-08-02,6,2,NA,28,NA,NA,NA,NA
"831","T1708F",1827,"F",13,"T1204M","T1326F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-23,2022-09-07,6,2,"Runt?",32,NA,NA,NA,NA
"832","T1709F",1828,"F",13,"T1204M","T1326F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-23,2022-09-07,6,2,NA,40,40,NA,NA,NA
"833","T170F",332,"F",2,"T25M","T5F",NA,"Rod","Rod","Rod","Rod","Rod",2015-09-10,2017-03-14,4,2,"onset at  32wks",20,20,24,32,32
"834","T1710F",1829,"F",13,"T1204M","T1326F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-23,2022-08-02,6,2,NA,16,NA,NA,NA,NA
"835","T1711M",1641,"M",12,"T1304M","T1205F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-25,2022-09-07,6,2,NA,NA,NA,NA,NA,NA
"836","T1712M",1642,"M",12,"T1304M","T1205F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-25,2022-02-17,6,2,NA,8,8,8,12,12
"837","T1713F",1643,"F",12,"T1304M","T1205F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-25,2022-03-18,6,2,NA,NA,NA,NA,NA,NA
"838","T1714F",1644,"F",12,"T1304M","T1205F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-25,2022-03-18,6,2,NA,12,NA,NA,NA,NA
"839","T1715F",1645,"F",12,"T1304M","T1205F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-25,2022-03-18,6,2,NA,NA,NA,NA,NA,NA
"840","T1716F",1646,"F",12,"T1304M","T1205F",NA,"Rab","Rab","Rod","Rod","Rod",2021-11-25,2022-03-18,6,2,NA,NA,NA,NA,NA,NA
"841","T1717M",1830,"M",13,"T1161M","T1211F",NA,"Rod","Rod","Rab","Rod","Rod",2021-11-26,2022-02-18,5,2,"Rab from 4-8weeks",12,12,12,12,12
